x,y,z
-0.027861123927427567,3.5589982089884176e-07,9.325150694811029
-0.01680784449971018,2.8097354044104295e-07,9.354938055082293
-0.017875406587654297,2.2182121937885935e-07,9.364459807369531
0.04605664286677946,1.7512200630592778e-07,9.28822236928955
0.055669183622500285,1.382542275107923e-07,9.314340407639447
0.0657578380277406,1.0914807165723905e-07,9.332359121197783
0.07049733953050774,8.616952984485948e-08,9.35946462700717
0.0744759978285332,6.802858189963734e-08,9.384121457064934
0.065807763587717,5.3706768199379695e-08,9.39324267847814
0.08290543398095407,4.240007997480255e-08,9.415907441233816
0.08209045952716343,3.3473745476853e-08,9.450355968082976
0.06630350769965032,2.642665166557867e-08,9.461674553562512
0.08375989341766799,2.0863135871684868e-08,9.488596953175156
0.0834605811188136,1.6470887154174108e-08,9.513078038112194
0.08991886255297832,1.3003341459150164e-08,9.535359011269067
0.1099535633445683,1.02657934236694e-08,9.55389234622469
0.11684170483365142,8.10457343597415e-09,9.560414028830403
0.12855996318574192,6.398354936154593e-09,9.583471096305967
0.15475581969850705,5.051328279270795e-09,9.61180224784824
0.156887656404459,3.987891614154471e-09,9.617363769895602
0.1738983609685767,3.1483383608477133e-09,9.633855543271004
-0.40149268077308475,2.485523939443901e-09,9.765080041401589
0.14041738234283407,1.962264552235471e-09,9.66491696036545
0.1595715245456013,1.5491462279637602e-09,9.68148704982709
0.16910650835054097,1.2230164797566445e-09,9.696585299043141
0.17982119863322987,9.65538413111311e-10,9.709769035934512
0.20363619999718408,7.622678530050386e-10,9.727933651400958
0.23075905027600685,6.017955231363281e-10,9.740335641974996
0.2459953081649231,4.75097391983148e-10,9.745174371860488
0.26997248624006587,3.750749710818013e-10,9.757037062682526
0.2810256988230795,2.9611209317881304e-10,9.777516204287764
0.2849735585075379,2.3377740715480044e-10,9.783017590554955
0.3042385452472358,1.8455376116222055e-10,9.797852468317808
0.30420538022486543,1.4570029210903002e-10,9.80359505155796
0.31889809196480456,1.1502864633028409e-10,9.80824815823526
0.3290683111148649,9.081017188217189e-11,9.814041813408451
0.3441290754032029,7.169959070907339e-11,9.819861902103025
0.3420127561589935,5.6599690212433273e-11,9.824572378674688
0.35974187650123013,4.468127257073462e-11,9.828611732880471
0.34557727239410363,3.52808060544163e-11,9.831760573109877
0.36140727055789634,2.7848383321593673e-11,9.834364047284748
0.35080124039138005,2.1985885334530053e-11,9.835201133256264
0.3411651789901913,1.7357643100623932e-11,9.834955275908397
0.33607228426906977,1.3699978651526834e-11,9.838328700589814
0.3310479334536094,1.0820337681405334e-11,9.839244884241834
0.3142239679406109,8.539176310495833e-12,9.840504577481145
0.301477253009391,6.74807432154978e-12,9.84154941155645
0.2920863422231639,5.323866347772821e-12,9.838009119229156
0.2778807477788856,4.206704429243757e-12,9.838412889077683
0.23898680146672913,3.318526009543632e-12,9.840456548451208
0.2280762556108007,2.6211671722009555e-12,9.838223978039872
0.21012301952002765,2.065188298150389e-12,9.837262167455133
0.1873016923194406,1.6349768761081407e-12,9.834825204027373
0.16355126711293533,1.285430095698814e-12,9.833612591997944
-0.1897165267907992,1.0130785099704553e-12,10.341404543828686
-0.12234863857448275,8.014422459012849e-13,10.270720267167889
0.1687280580474546,6.29704621779581e-13,10.546811488211599
0.14376296801393362,5.030698080332741e-13,10.425670746014818
0.1438307377926984,4.0332320816460765e-13,10.318722539439834
0.13880215572943388,3.131175874138137e-13,10.237280836139169
0.13452018904133745,2.3071822230491534e-13,10.196604226130452
0.12187874785376174,1.960237527853792e-13,10.100551824267637
0.08700241077077031,1.491862189340054e-13,10.059440686792158
0.045830262780411246,1.0581813203458523e-13,9.960762248959725
0.020677926083555676,1.0755285551056204e-13,9.882811983151424
0.014254139914589459,7.979727989493313e-14,9.806742093327411
-0.03407900676821818,6.938893903907228e-14,9.767517034645783
-0.033786375763048326,5.204170427930421e-14,9.728851441351008
-0.08609309507945717,3.642919299551295e-14,9.681205191967567
-0.1199358387809859,3.8163916471489756e-14,9.682261660582148
-0.1626889196846779,3.122502256758253e-14,9.661708587305888
-0.16715969503047923,1.9081958235744878e-14,9.64081718054571
-0.18068071694473353,-3.469446951953614e-15,9.624319764798177
-0.22537101282026661,1.9081958235744878e-14,9.6171590287476
-0.24873506076328056,1.214306433183765e-14,9.620357371467888
-0.28297665542351247,-1.734723475976807e-15,9.617229245848911
-0.3082375474576331,1.9081958235744878e-14,9.626949805537935
-0.33953210248057175,3.469446951953614e-15,9.637537984646775
-0.3552090679728508,-3.469446951953614e-15,9.652831164910294
-0.37501363263936227,1.5612511283791264e-14,9.646247959409326
-0.05335108034573288,-2.0816681711721685e-14,8.852847872248164
-0.03904577008926324,1.734723475976807e-15,9.026666138206346
-1.5747982895116435,4.336808689942018e-15,7.981591059082058
-1.5223413929501843,8.673617379884035e-15,8.33514181120587
-1.4022043995976166,-2.6020852139652106e-15,8.684944338905195
-1.362813809919035,6.071532165918825e-15,8.966885483653526
-1.3120076989344636,-5.204170427930421e-15,9.200679747240805
-1.229400552591623,6.071532165918825e-15,9.452325612374857
-1.124063415170386,6.938893903907228e-15,9.616723390340406
-1.1122248097811323,8.673617379884035e-16,9.770454212041344
-1.0428291204848161,-1.734723475976807e-15,9.879684887843762
-0.9558022973294489,-4.336808689942018e-15,9.97732877496279
-0.916543732255477,0.0,10.06962893521452
-0.858183325523846,-8.673617379884035e-16,10.104871171946174
-0.7910258763679305,-3.469446951953614e-15,10.169919669801558
-0.8109221753093072,3.469446951953614e-15,10.20015444971693
-0.8146526395430591,8.673617379884035e-15,10.22972963827662
-0.818449487152999,-2.6020852139652106e-15,10.23598160674638
-0.8000546230114143,6.938893903907228e-15,10.231363545188902
-0.7851893207212957,-6.938893903907228e-15,10.212724465138393
-1.0545242810602673,3.469446951953614e-15,10.311603657852304
-1.0020209166332972,7.806255641895632e-15,10.230479867784268
-1.2589546562822171,-6.938893903907228e-15,10.389067840397164
-1.1481818933900207,-3.0357660829594124e-15,10.274541997063427
-1.0084650362197571,-5.204170427930421e-15,10.178869956807777
-0.8716825898123304,-6.938893903907228e-15,10.10105514057309
-0.726069109231851,3.469446951953614e-15,10.045438147823795
-0.55808684743198,1.734723475976807e-15,9.996806688041778
-0.4538906646315084,-1.734723475976807e-15,9.947535351223324
-0.33127051428843046,0.0,9.89573619982665
-0.2192506140582644,1.734723475976807e-15,9.886472946893933
-0.06863667483522917,2.6020852139652106e-15,9.861009433908325
0.06085238395739623,-5.204170427930421e-15,9.822738526791177
0.18297652599913405,-8.673617379884035e-16,9.796596461649761
0.33269403798865227,-1.734723475976807e-15,9.817447318121793
0.4651144862592247,-2.6020852139652106e-15,9.782550216587095
0.5975335356218388,-1.734723475976807e-15,9.797858520024574
0.7173558098750696,3.469446951953614e-15,9.792810922667872
0.8238640459965048,-7.806255641895632e-15,9.76345827637776
0.9438412443883948,-3.469446951953614e-15,9.761235236052444
1.0588960851696854,6.071532165918825e-15,9.765095540218294
1.1565887740938052,6.938893903907228e-15,9.766712711768939
1.261552623989747,0.0,9.77416064723217
1.3488893680591652,3.469446951953614e-15,9.778197575355033
1.4518216352751168,-3.469446951953614e-15,9.773272108217434
1.5467709225982418,2.6020852139652106e-15,9.77944953049539
1.6153062038060746,1.734723475976807e-15,9.794190624022967
1.690921631629621,8.673617379884035e-16,9.78112710592091
1.7598388627026793,-2.6020852139652106e-15,9.788803361868675
1.821593222798242,5.204170427930421e-15,9.789365143445641
1.8686734366549178,5.204170427930421e-15,9.790727283920281
1.910032488596146,-6.938893903907228e-15,9.808028076026755
1.9438967739293833,-6.938893903907228e-15,9.797543163841189
1.9277694385041446,1.734723475976807e-15,9.799943841859768
1.9960120555779772,6.938893903907228e-15,9.805747918716676
1.9870712027719644,4.336808689942018e-15,9.80232283000955
1.985806307740158,0.0,9.80268346870973
1.982519291256215,-3.469446951953614e-15,9.805703703167744
1.9466552620118351,2.6020852139652106e-15,9.811336078350354
1.917253766459095,-1.734723475976807e-15,9.807848667349642
1.8714047170392556,-1.734723475976807e-15,9.808224005174585
1.8345090760394305,-4.336808689942018e-15,9.812297800991034
1.7746465274497378,2.6020852139652106e-15,9.811174207444855
1.7076102706380958,-6.938893903907228e-15,9.813118786726145
1.640100734603779,2.6020852139652106e-15,9.81015243803042
1.5507784348032256,-4.336808689942018e-15,9.813376781909602
1.459597764183659,-3.469446951953614e-15,9.813022927787136
1.347025439037786,-1.734723475976807e-15,9.813216333398987
1.250387757168319,5.204170427930421e-15,9.81440283190417
1.1361658460993453,-4.336808689942018e-15,9.814863598693488
1.0176073507294667,-4.336808689942018e-15,9.81445055879645
0.8966854234809176,4.336808689942018e-15,9.813962226566035
0.7716304177326698,6.071532165918825e-15,9.81537800226331
0.6248404026357903,-1.734723475976807e-15,9.813328486313223
0.48951694779503185,-2.6020852139652106e-15,9.812800840718833
0.34761607101692604,-2.6020852139652106e-15,9.813317832116875
0.1893175647064851,0.0,9.812124816667112
0.05543521186250189,8.673617379884035e-16,9.811779089406883
-0.09673422525963105,2.6020852139652106e-15,9.812677295175781
-0.25404455077764965,6.071532165918825e-15,9.811185175720654
-0.4073270852189026,-4.336808689942018e-15,9.810745844840435
-1.874951518656232,8.673617379884035e-16,10.232709380056288
-1.7617511591963435,-1.734723475976807e-15,10.499796204308597
-1.7602134264091447,-0.02304076156246261,10.403158509140928
-1.7971324495245398,-0.017247716864864527,10.344917585043387
-1.8277914383005758,-0.01267202071233509,10.325617552083207
-1.8754429476637533,-0.009419705511208576,10.249700772859576
-1.9408901502107376,-0.006934769285028147,10.103322907700027
-2.001394052577268,-0.005310552695883541,9.972725774028133
-2.026771023972305,-0.00404141399448733,9.889441505358821
-2.1096287957610684,-0.0030563794169002206,9.807255800888212
-2.180780590787869,-0.0023768128152908824,9.752706210645744
-2.217761264860272,-0.0017933352342582552,9.705664841407325
-2.2512843783725565,-0.0013477297072881506,9.660704522492178
-2.297573081239875,-0.0008122928622771725,9.616731174843164
-2.3167627572432146,-0.0007288598470015124,9.62002905407788
-3.3702577140585195,-7.373965321601922e-06,9.626329805295565
-3.8124919400932438,-0.0018829335976288178,9.023995206889895
-0.7389058370579669,0.019088980646789905,8.295366243360375
-0.8481621289437733,0.015070247879044062,8.585731223857286
-0.9269198596359214,0.011897564115039373,8.851166172411633
-0.9972193358511294,0.009392813775024574,9.086930154599596
-1.06996730362731,0.007415379296073807,9.298752487162277
-1.105691257349656,0.00585424681268993,9.471678326892647
-1.1684680650198853,0.004621773799488199,9.620341061411633
-1.2063537093868617,0.0036487687890790314,9.709540365147989
-1.2232649882649835,0.002880606938734649,9.836366885505251
-1.2613974549606985,0.0022741633726915947,9.912643310934861
-1.2656157375720407,0.0017953921363334066,9.97322256834401
-1.2593117093645159,0.0014174148444740702,10.015624857575865
-1.2759064229598112,0.0011190117193204203,10.037610914836804
-1.2762808212251642,0.0008834303047242781,10.05657771834731
-1.2557944968815722,0.000697444977417784,10.062144039853269
-1.2391128171922166,0.000550614455856191,10.058794960297679
-1.216720569103737,0.00043469562304061793,10.038202909810389
-1.1548990796765732,0.00034318075504014695,10.039388863147076
-1.1183133799614389,0.00027093217502219963,10.006156564542
-1.1018193104432754,0.00021389382238567317,10.021742896640664
-1.0677138983269003,0.00016886354399330006,10.008043662008365
-0.9861612844569052,0.00013331332420450648,9.98401909893901
-0.9477993941247433,0.00010524736121595574,9.971928626440821
-0.8924971345422748,8.309002201903337e-05,9.979969927603047
-0.846927147588243,6.559738579669377e-05,9.967322099847328
-0.7634304921123842,5.178740984136676e-05,9.96455326464227
-0.669563091073428,4.088479724044525e-05,9.955888313762255
-0.6224579799555663,3.227747150721244e-05,9.95437336459721
-0.5285485271584989,2.5482214349031862e-05,9.968285426172036
-0.44126987638512816,2.011753764442903e-05,9.98842250202816
-0.26148466348177024,1.588226656006747e-05,10.014719047752418
-0.09562839826067915,1.253863148899248e-05,10.016978798185988
0.13620829633164533,9.898919598946843e-06,10.032606614379741
0.39684607048384635,7.814936532103689e-06,10.015089392225905
0.6227783157556672,6.1696867302563074e-06,9.987750635799474
0.8869044569122693,4.87080531463846e-06,9.948292749330935
1.0963323227612989,3.845372615815523e-06,9.912346967226581
1.3063051830800134,3.0358204916938747e-06,9.86514796223701
1.531877531916237,2.396700385029482e-06,9.83538436079964
1.6863293715226675,1.8921318817310961e-06,9.80550402885732
1.830184937893634,1.4937883256738171e-06,9.787958064750427
1.9872152845113575,1.1793065742699005e-06,9.780038176704211
2.115542428760566,9.310315036287209e-07,9.779055913162967
2.23860087441577,7.350248682272409e-07,9.788533877189806
2.3226020455897434,5.802828001097438e-07,9.803535997136722
2.418915887850485,4.5811799839756695e-07,9.820865321292866
2.432386761855188,3.6167210242313286e-07,9.834175080910963
2.4380555831723214,2.8553060566968713e-07,9.834732543736251
2.3881506937099317,2.2541890446273194e-07,9.832778437582773
2.3083946081981566,1.779622859666985e-07,9.8070733472931
2.2239112882095515,1.4049654495362773e-07,9.78648499819318
2.1382335686085074,1.109183231373656e-07,9.760680739536618
2.0797458781138207,8.756710113966282e-08,9.759212734501679
1.974495258885721,6.913191980678635e-08,9.716254597040775
1.8818965381701052,5.457783010254236e-08,9.698394575248871
1.7895782095689787,4.308776078987275e-08,9.694708012995527
1.6992252930681895,3.401665841368251e-08,9.699042100701993
4.28176634759591,-0.005249274420725432,10.007006328612048
3.3997676690339778,-0.00499292082224408,10.18145137040362
3.2434081878043024,-0.2275136061708977,10.14585892503723
3.0234240794095157,-1.0385157942966388,10.099387126105166
2.787860110704246,-1.0229662233181753,10.109164642207984
2.5309185787122725,-1.0100312161208918,10.150731570338245
2.31999512643338,-0.9852613371687763,10.11947544867222
2.1406159176963513,-0.9442510881415493,10.036040855210981
1.9568410487408379,-0.9025553335700898,9.978166642444611
1.734889522962316,-0.8936296839833855,9.941562485617395
1.495879157487142,-0.8950448467044368,9.920618784586996
1.2336431594941573,-0.876614582815286,9.923174968033608
0.9802703921772142,0.21037259030531538,9.948425080425746
0.6938070931580285,0.18063531336664357,9.981231609585658
0.4035433862881277,0.07861847230026392,9.974448681335117
0.11131179844125683,0.007201195787904201,9.959334177661386
-0.18546426931571602,-0.07838876139970152,9.981213284596713
-0.4714784905074296,-0.1088827486382532,9.945788982543494
-0.7383415594338061,-0.11933609893196098,9.90218980407503
-1.000961620527633,-0.12034460081716825,9.85802845283715
-1.246253738699025,-0.1478175092488928,9.845597383404936
-1.4849613487397804,-0.13048152519382938,9.810345700274452
-1.3170476890825782,0.6857633794202338,8.529699913031992
-1.3521114222973267,0.5625162338990467,8.742462798939497
-1.4278257014089064,0.4822169574294991,8.91797048947258
-2.6063635557815843,1.5378006603824057,8.2583168592516
-1.4617149873936555,1.182774164028925,8.726296610602457
-1.5324197908455872,0.9379126399131241,8.93616762980209
-1.5821211769351322,0.7450988730139654,9.162334836514548
-1.6246017701189146,0.571544144786306,9.438922927869992
-1.6849249126173298,0.4536596987979235,9.52357853925452
-1.765792776598925,0.3468771993473214,9.621684440219937
-1.8388243555206074,0.2678381524326371,9.744376944874094
-1.9418780198539167,0.21378997329565744,9.796727708658677
-2.0441744470784613,0.16512731866935798,9.86780936430154
-2.13388442715463,0.12557429102433987,9.910309736767685
-2.2030202699557435,0.09135006336922005,9.965657795360457
-2.2529192155553552,0.06683818089227994,9.994613834280873
-2.2855925156516186,0.054212350829248565,10.029917100315428
-2.287181926594478,0.031752324367277304,10.070128909553205
-2.284583212543497,0.025480184599947775,10.084412156522053
-2.2771689559238943,0.005860232602115413,10.10569677435208
-2.2550675052016125,-0.009238989680398352,10.133650660367902
-2.186651519045947,-0.03663219957725879,10.14244189032837
-2.146000562422909,-0.24123530720128547,10.143556471578133
-2.0718248833227726,-0.36245032635036367,10.152712140837508
-1.9999716852766394,-0.38257837099432007,10.17660740362272
-1.9382485349267369,-0.38986729097295875,10.179908916635544
-1.860158966054835,-0.4094400830790502,10.207561782483705
-1.8130798939009503,-0.4130340233633274,10.20615579984501
-1.7779468223769204,-0.6286919153320695,10.213562199488884
-1.7143675960632372,-1.2037029377713684,10.273108320098858
-1.6475959971758423,-1.1679119667499585,10.46610500721694
-1.5474751952119643,-1.1481617934873813,10.688007986766692
-1.4089152092260697,-1.1034340707065968,10.880609048232325
-1.244086356173094,-1.010389518028647,10.998067241227954
-1.0615324906600794,-0.8663613847841767,10.938575615444359
-0.8586009280790794,-0.7103388854738696,10.726487171012778
-0.6703258705473392,-0.5355843726672412,10.466944286022454
-0.48614221867535257,-0.4044798930890082,10.217596665945093
-0.32133073158325054,-0.32984428451521447,10.021304978649331
-0.14827019624276616,-0.3443861706994081,9.869139308524293
0.040534327974011575,-0.6578070779927636,10.199201747871776
0.28488626869244627,-1.1781852461812612,9.612735787049063
0.9136725992061816,-1.2444640978517447,9.874817407024576
1.4256202871944055,-1.3206632993502716,10.129632864861803
1.80668710690004,-1.4243669138195425,10.377446020622564
2.0385256126559677,-1.3311669879877006,10.305695572329643
2.17312961467126,-1.6214830102358837,10.580236390369524
2.1367559975794173,-1.183581010079452,10.054237357615468
2.0376897061225336,-1.2114735192089252,9.967634598060657
1.834294373505307,-1.258788897638295,9.927163751231225
1.5852140150682645,-1.3487237902392204,9.941973007852138
1.289847620176241,-1.3958086331608601,9.98346493273009
0.9655927886182232,-1.374361133243685,10.04323247885896
0.6396092228780184,-1.371961381176093,10.183671963365107
0.33212502766955154,-1.2989021589200127,10.274980451683565
0.050688419860811074,-1.2443045586991732,10.379064567176657
-0.1697910357193888,-1.1288432009642981,10.376751477256397
-0.3418510658706091,-1.3143412888779031,10.680823323037135
-0.43630696606363906,-1.1523771098155413,10.524348735914506
-0.4803026424354515,-1.0697973255569493,10.403275398844672
-0.44937156909144327,-0.9346019960611452,10.136705403715556
-0.38136780495225353,-0.8851155178842954,9.977211565390409
-0.27083405773113145,-0.7995110039259891,9.770091754057894
-0.1479415900097224,-0.749645698567644,9.628362917867351
1.1784510133616699e-05,-0.7742850335291018,9.653194001191208
0.14208011476479354,-0.7391370412552387,9.642801473268461
0.2982704557276846,-0.8183489448132267,9.797982470485131
0.4018410130890873,-0.8380259014093361,9.873192732202869
0.4994829410258595,-0.8705222395761605,9.921777451538041
0.539521076226972,-0.9531834410246471,10.006614462067576
0.5380638632789043,-0.9545153894311865,9.914683693826307
0.5004293729571242,-0.9430976590779996,9.808389919056095
0.4407300710071951,-0.9675049703493548,9.697761415116478
0.33810525538727476,-0.9127576655220195,9.535149104291685
0.20239280563192885,-0.8429336887203656,9.410152688545681
0.08728221590052399,-0.7991065633726497,9.317840116900783
-0.028065654456632005,-0.7067086825370203,9.266789984851789
-0.1302938627597383,-0.5942664939911114,9.218479910829727
-0.20824536380537303,-0.49118806634782874,9.203410478277426
-0.2748135056383081,-0.38740361038662724,9.18947695666193
-0.2980510265448104,-0.3891038557960734,9.278799472837886
-0.28600985374561705,-0.40430753527717506,9.386974278722096
-0.24621924476603618,-0.4023123393559281,9.486495795820172
-0.17628502696451798,-0.38572433113409027,9.5524299403554
-0.07501652820256965,-0.37327515903506175,9.604540115021978
0.04599908842069378,-0.3798544458100284,9.599681759068007
0.1664916910026416,-0.36877121153131714,9.558078907779683
0.2635101340251893,-0.3877001620110577,9.555976019936969
0.3718803463167981,-0.41613232268257383,9.560376502729584
0.43966942557855293,-0.46610991174601996,9.588189408430047
0.4880600480743547,-0.5171892697548915,9.634353409679598
0.506014617597459,-0.5519680254215719,9.750364504361647
0.47979025890918436,-0.5962111054869618,9.842433743078145
0.44029657490841245,-0.6431174249888635,9.93947149323432
0.3751917628111381,-0.6629745359261183,9.990511882258525
0.28000299882054014,-0.6924081684032751,10.011731399857267
0.17408946659465552,-0.7076883297356894,10.013038609138624
0.07120078139770292,-0.6904579198734754,9.986196324463828
-0.020526457624224004,-0.6689031131541507,9.955569511508394
-0.10377098256901329,-0.6192847303852093,9.942469783884208
-0.16220125821311715,-0.5725180543992829,9.957228839349908
-0.20095670538256769,-0.5079075906955287,9.993436443108065
-0.21201573582668382,-0.43531795020744196,10.047563451924077
-0.20367653912508032,-0.14383242951975958,9.839784895129258
-0.16345790173400748,-0.5246390361240789,10.529516662417903
-0.09433197298830776,-0.04795493839584563,9.861206055723173
-0.014821599374367722,0.08418030045124689,9.641941631549178
0.07224353754816559,0.023019316807048468,9.691979931227863
0.17160443073137996,-0.039897709230842134,9.741903515617544
0.2547114250226734,-0.13745817138694547,9.86245184921991
0.34019475258149867,-0.214248041328839,9.947777126295279
0.4144484937281584,-0.28588917658822244,10.039444867442851
0.4481407598300765,-0.3378876141869962,10.10533418418899
0.45280892783227567,-0.5074073407430151,10.28816230373255
0.42983907018623746,-0.5277428163415672,10.367824110182507
0.37650647525449066,-0.5019711702823858,10.367139876490048
0.29715773244488175,-0.5104643911655448,10.425408330849718
0.188326336471768,-0.4642860612765576,10.413040110379836
0.09078574100283365,-0.4625146821962177,10.438581704697777
-0.010601567912361443,-0.3886855269444444,10.390186024263794
-0.09904805911754155,-0.34708462916848565,10.382089318880627
-0.1678014302755758,-0.25310990292262386,10.312281119191761
-0.20313698993074714,-0.21130719286074126,10.28524821648659
-0.2103070064427943,-0.09919687555302437,10.187719913374634
-0.18529317128430367,-0.03869302262053502,10.159580811127174
-0.14637237327779318,0.02627501829827964,10.089126026294664
-0.05979388474910691,0.05568703459027727,10.046572459176927
0.02827859482959494,0.1242290864368529,9.974307839037271
0.12102358372857125,0.13140214181814933,9.942505779981131
0.21718766967524375,0.16589939378759427,9.880599473546772
0.3013014939463826,0.14695356717779345,9.894124177372133
0.36827035618804327,0.1082586744486063,9.911816849997242
0.43125041551132803,0.059262290803371864,9.922518313839523
0.45682418190664253,0.008945061386233556,9.961265886566963
0.453865017330946,-0.027161331146784845,9.958971012259624
0.42352612614351437,-0.0603481351847384,9.98913391724451
0.35247641759551174,-0.07895587876391745,10.006598948358024
0.2747649315379499,-0.07693713763706755,10.00834667603689
0.1721934184592766,-0.06936172245065095,10.015056091831568
0.060607587026028975,-0.05444668064365264,10.026952755829726
-0.0313011917710847,-0.03319329970041286,10.02545680882842
-0.11343921228526244,0.0011018243305520488,10.03944744621443
-0.1840049074799358,0.04974531808544158,10.05071946478571
-0.22402637374293657,0.09912282550074339,10.063153949494163
-0.2463921778765704,0.1535708416030299,10.070696316486217
-0.2195924650420736,0.20224067475505153,10.071712015845621
-0.1829744478214302,0.23793800152542738,10.061416236810501
-0.10727879830251069,0.2736326543686758,10.037949933034165
-0.028008791548279344,0.31795042224665604,9.999308292241471
0.06655310695700056,0.3316510047041686,9.95846001682161
0.15680542615460427,0.34282577818978927,9.928266006017598
0.2528427440586421,0.33210736134488184,9.90987106273386
0.3311274398212831,0.3121638698770331,9.89676657297175
0.3855157148896633,0.30754651739174543,9.909080501696796
0.4197888613139603,0.2739931761225208,9.955828073911611
0.4340489383203058,0.24143694041493324,10.002967733583924
0.40990725392805916,0.22949233252747472,10.058150654957501
0.37158208281998073,0.22335082412628693,10.06652429067263
0.3098513157975078,0.181553927639278,10.099159927867111
0.23352047832709366,0.17895948680514287,10.085541315548808
0.13709273140643385,0.1792742641094358,10.06799870688737
0.049239112809120744,0.20201275573350713,10.03192307184623
-0.017622768289876745,0.23530207042910456,10.001751782140387
-0.09785939797066545,0.02895239211500025,10.401699399315968
-0.15778469011153556,0.2885295861245131,10.20113776679572
-0.18661593642907873,0.5171214616053522,10.0164821984384
-0.18858635738955803,0.6426883720687823,9.869216433725823
-0.17845559208503275,0.621896000985102,9.872488984757764
-0.13005398668008472,0.6152964810407177,9.893734483539957
-0.08067301024174095,0.6510123703709468,9.84074649631664
0.008315512567314998,0.6615123200995263,9.822422027346713
0.08148762249099328,0.671485864390085,9.768257337516125
0.15830679553255583,0.6560578761793963,9.764030338281318
0.24627311116049444,0.6205699833906476,9.76096488455732
0.30955709889644534,0.5217700290497123,9.803466260789952
0.3484675221633477,0.4904047327149142,9.813573709071091
0.37649390454050913,0.4679896102543065,9.842399931011627
0.3703341798571673,0.44690204524362037,9.861336756316286
0.3396401443362308,0.42519055421694946,9.904146442511388
0.2908707428341004,0.4026116885634686,9.906472549869534
0.21879311834919402,0.39472350797946537,9.930177436540221
